data_hora,local,magnitude,profundidade_km,longitude,latitude,nivel
2024-02-20 14:57:30.744,"84 km SSE of Yonakuni, Japan",5.0,21.152,123.2782,23.7516,leve
2024-02-20 10:58:10.471,"58 km E of Hami, China",5.1,10.0,94.2192,42.8637,leve
2024-02-19 23:26:19.685,"142 km ENE of Puerto Baquerizo Moreno, Ecuador",5.0,10.0,-88.5336,-0.1997,leve
2024-02-19 18:01:50.296,South Sandwich Islands region,5.1,20.92,-25.2958,-57.1294,leve
2024-02-19 16:23:23.470,"33 km SSW of Chimbote, Peru",5.0,76.295,-78.7144,-9.3562,leve
2024-02-19 15:08:54.864,"290 km ENE of Lospalos, Timor Leste",5.0,144.671,129.2819,-7.2116,leve
2024-02-19 08:51:15.592,"12 km NNW of Chazuta, Peru",5.1,104.647,-76.1941,-6.4714,leve
2024-02-19 08:47:40.771,"119 km ESE of Kokopo, Papua New Guinea",5.0,61.258,153.2468,-4.7908,leve
2024-02-18 08:57:52.613,Pacific-Antarctic Ridge,5.1,10.0,-142.1852,-56.299,leve
2024-02-18 07:29:20.068,"88 km W of Hihifo, Tonga",5.6,222.062,-174.6161,-16.0835,leve
2024-02-18 06:06:54.422,"177 km WNW of Hihifo, Tonga",5.5,10.0,-175.3142,-15.3176,leve
2024-02-18 04:32:22.519,"131 km SE of Pangai, Tonga",5.1,10.0,-173.6078,-20.7662,leve
2024-02-16 20:47:29.448,"35 km SE of Port-Vila, Vanuatu",5.2,153.049,168.5481,-17.9616,leve
2024-02-15 23:59:35.778,"100 km NNW of Coquimbo, Chile",5.0,9.519,-71.8496,-29.166,leve
2024-02-15 20:53:36.996,"13 km NW of Chancay, Peru",5.2,67.251,-77.3579,-11.4869,leve
2024-02-15 07:12:23.985,southeast Indian Ridge,5.0,10.0,95.7696,-45.9253,leve
2024-02-15 06:38:55.302,"68 km ENE of Loreto, Mexico",5.1,10.0,-110.6858,26.1836,leve
2024-02-15 01:20:17.498,"184 km ENE of Neiafu, Tonga",5.1,10.0,-172.397,-17.955,leve
2024-02-15 00:10:25.667,"158 km SE of Ust’-Kamchatsk Staryy, Russia",5.1,10.0,164.4456,55.3292,leve
2024-02-14 23:26:55.142,Pacific-Antarctic Ridge,5.2,10.0,-129.8474,-54.9436,leve
2024-02-14 18:58:34.115,Vanuatu region,5.6,8.0,172.8779,-16.6583,leve
2024-02-14 11:40:22.125,"171 km NNE of Colonia, Micronesia",6.0,14.0,138.5725,11.0047,forte
2024-02-14 06:53:58.474,"283 km SE of Kushimoto, Japan",5.2,372.322,138.0778,31.8124,leve
2024-02-14 04:42:28.005,South Sandwich Islands region,5.2,12.946,-24.8638,-58.3009,leve
2024-02-14 04:30:56.615,South Sandwich Islands region,5.7,23.0,-25.0267,-58.2846,leve
2024-02-14 01:31:41.819,"73 km WSW of Vallenar, Chile",5.8,28.0,-71.4208,-28.8913,leve
2024-02-13 19:13:14.443,"64 km SE of Kokopo, Papua New Guinea",5.1,62.664,152.6539,-4.7817,leve
2024-02-13 14:30:02.278,"215 km ENE of Georgetown, Saint Helena",5.0,13.152,-12.5968,-7.2056,leve
2024-02-12 11:19:34.858,"Volcano Islands, Japan region",6.1,236.0,142.7919,22.0086,forte
2024-02-12 06:10:46.512,"26 km NW of Isangel, Vanuatu",5.0,120.486,169.1387,-19.3412,leve
2024-02-12 04:11:09.428,central Mid-Atlantic Ridge,5.4,10.0,-32.8611,5.4755,leve
2024-02-12 03:43:09.946,central Mid-Atlantic Ridge,5.2,10.0,-32.8755,5.6079,leve
2024-02-12 02:03:06.309,"64 km E of Union, Philippines",5.3,35.0,126.7002,9.7195,leve
2024-02-11 21:14:43.394,"63 km NW of Vallenar, Chile",5.4,33.936,-71.2847,-28.2449,leve
2024-02-10 05:21:35.429,"1 km NNW of Salvacion, Philippines",5.4,50.159,125.6903,8.6931,leve
2024-02-10 03:22:06.930,"8 km W of Esperanza, Philippines",5.8,32.0,125.568,8.6822,leve
2024-02-09 22:17:04.649,"182 km SSW of Camaná, Peru",5.0,19.533,-73.4949,-18.0931,leve
2024-02-09 20:06:31.660,"2 km SW of Pāhala, Hawaii",5.88,36.97,-155.493166666667,19.1868333333333,leve
2024-02-09 10:57:48.482,"Kermadec Islands, New Zealand",6.1,13.0,-177.2323,-29.9268,forte
2024-02-08 22:35:59.158,"57 km E of Loreto, Mexico",5.0,5.867,-110.773,26.0178,leve
2024-02-08 21:29:14.887,central Mid-Atlantic Ridge,5.0,10.0,-30.5947,1.6386,leve
2024-02-08 20:01:44.491,"62 km ENE of Loreto, Mexico",5.1,10.0,-110.7543,26.1803,leve
2024-02-07 19:33:36.620,"171 km WSW of Fakfak, Indonesia",5.2,10.0,130.8029,-3.3229,leve
2024-02-07 04:05:03.974,"16 km SW of Claveria, Philippines",5.4,44.0,120.9687,18.505,leve
2024-02-07 02:57:04.102,"53 km ESE of Aras-asan, Philippines",5.0,80.855,126.7802,8.7759,leve
2024-02-07 02:44:57.369,"46 km E of Aras-asan, Philippines",5.0,65.508,126.7356,8.8778,leve
2024-02-07 02:42:02.148,"24 km ENE of Lata, Solomon Islands",5.0,206.692,165.983,-10.6085,leve
2024-02-07 02:04:53.438,"46 km SW of La Libertad, El Salvador",5.0,65.871,-89.5919,13.1591,leve
2024-02-06 14:37:56.409,"0 km W of Bacolod, Philippines",5.1,52.252,126.2817,8.9318,leve
2024-02-06 13:53:19.290,"47 km SW of La Libertad, El Salvador",5.1,66.084,-89.5713,13.1349,leve
2024-02-06 09:01:20.398,West Chile Rise,5.0,10.0,-87.777,-41.1551,leve
2024-02-05 19:04:08.975,"Volcano Islands, Japan region",5.1,184.339,143.3742,22.2033,leve
2024-02-05 14:39:37.204,Reykjanes Ridge,5.0,10.0,-35.1925,55.4525,leve
2024-02-05 13:53:33.584,Reykjanes Ridge,5.3,10.0,-35.2226,55.4319,leve
2024-02-05 13:53:14.479,Reykjanes Ridge,5.4,10.0,-35.1272,55.4453,leve
2024-02-05 08:30:50.309,"43 km E of Nishinoomote, Japan",5.0,38.302,131.4467,30.7824,leve
2024-02-05 07:29:28.646,"292 km E of Vao, New Caledonia",5.0,10.0,170.3281,-22.9445,leve
2024-02-05 07:26:31.613,"282 km E of Vao, New Caledonia",5.3,10.0,170.2181,-23.0605,leve
2024-02-05 00:52:22.869,"99 km E of Tuapejat, Indonesia",5.0,51.246,100.4749,-2.152,leve
2024-02-04 09:50:42.910,"158 km SW of Merizo Village, Guam",5.4,39.0,143.5141,12.3957,leve
2024-02-04 04:46:18.514,"92 km NNW of Neiafu, Tonga",5.1,83.417,-174.3723,-17.9073,leve
2024-02-03 23:30:53.186,"83 km W of Santiago de Cao, Peru",5.2,35.029,-79.9905,-8.0652,leve
2024-02-03 13:50:37.015,"100 km NNW of Neiafu, Tonga",5.1,84.075,-174.3547,-17.8111,leve
2024-02-03 13:45:37.202,"159 km NNW of Sola, Vanuatu",5.1,232.365,167.0612,-12.5135,leve
2024-02-03 08:25:09.304,"135 km WNW of Tobelo, Indonesia",5.0,35.893,126.9728,2.3788,leve
2024-02-03 05:24:28.269,"8 km NW of Prague, Oklahoma",5.06,3.0,-96.76383333,35.53433333,leve
2024-02-03 04:40:58.418,"235 km SSW of Yanglong, China",5.0,10.0,97.0732,36.9825,leve
2024-02-01 21:35:39.226,"51 km E of Barcelona, Philippines",5.1,62.522,126.9026,8.1667,leve
2024-02-01 18:14:40.757,"116 km NE of Hihifo, Tonga",5.0,10.0,-173.0787,-15.1654,leve
2024-02-01 07:45:38.911,"256 km SW of Merizo Village, Guam",5.0,10.0,142.7984,11.8469,leve
2024-01-31 10:49:35.461,"264 km SW of Houma, Tonga",5.8,176.0,-177.1449,-22.8357,leve
2024-01-30 18:05:27.752,"157 km NW of Ternate, Indonesia",5.0,41.461,126.4795,1.8874,leve
2024-01-30 13:10:13.605,South Sandwich Islands region,5.1,102.026,-27.6187,-56.001,leve
2024-01-29 22:27:41.948,"128 km WNW of Aykol, China",5.7,10.0,78.6388,41.1985,leve
2024-01-29 07:37:21.407,"116 km ENE of Barcelona, Philippines",5.1,10.0,127.445,8.4722,leve
2024-01-28 18:11:23.160,"48 km SW of Hualien City, Taiwan",5.1,7.2,121.3245,23.6212,leve
2024-01-28 09:38:56.538,"70 km W of Tarauacá, Brazil",6.5,621.081,-71.4005,-8.236,forte
2024-01-27 23:59:29.184,"11 km W of Ichihara, Japan",5.1,70.051,139.9558,35.5331,leve
2024-01-27 18:29:49.816,"102 km SSE of Sarangani, Philippines",5.0,163.893,125.7835,4.5353,leve
2024-01-27 16:13:56.297,"156 km NE of Neiafu, Tonga",5.4,10.0,-172.8025,-17.801,leve
2024-01-27 09:33:17.652,"south of Java, Indonesia",5.4,10.0,113.3843,-11.6263,leve
2024-01-27 05:52:48.419,"15 km W of Taxisco, Guatemala",6.1,90.0,-90.6159,14.0636,forte
2024-01-27 05:19:19.465,"4 km S of Özdere, Turkey",5.1,11.291,27.1182,37.9756,leve
2024-01-27 02:15:26.991,"138 km E of Madang, Papua New Guinea",5.4,227.678,147.0197,-5.4377,leve
2024-01-27 01:36:45.009,"292 km NE of Fais, Micronesia",5.1,43.944,142.2431,11.7896,leve
2024-01-26 12:46:16.087,"Izu Islands, Japan region",5.4,45.09,141.5556,29.1244,leve
2024-01-26 01:57:20.474,"91 km NNE of Lae, Papua New Guinea",5.1,94.358,147.1839,-5.9203,leve
2024-01-25 23:01:02.114,north of Ascension Island,5.5,10.0,-13.9615,-1.1487,leve
2024-01-25 20:01:27.370,"112 km WNW of Aykol, China",5.3,10.0,78.8624,41.2627,leve
2024-01-25 18:58:12.789,"67 km SSW of Ollagüe, Chile",5.0,121.034,-68.443,-21.807,leve
2024-01-25 18:25:12.409,"98 km ESE of Kimbe, Papua New Guinea",5.0,21.238,150.8948,-6.0135,leve
2024-01-25 17:00:43.411,"27 km SSE of Obock, Djibouti",5.4,10.0,43.3724,11.7346,leve
2024-01-25 13:04:06.941,"19 km WNW of Sincik, Turkey",5.0,16.204,38.4224,38.1238,leve
2024-01-25 12:24:12.531,"89 km NW of Ende, Indonesia",5.6,21.643,121.1669,-8.2065,leve
2024-01-24 22:21:48.970,"127 km W of Aykol, China",5.1,7.536,78.6392,41.1193,leve
2024-01-24 14:39:19.224,"155 km S of Vanimo, Papua New Guinea",5.0,67.683,141.2074,-4.0857,leve
2024-01-24 14:18:37.018,"25 km ESE of Dannevirke, New Zealand",5.1,10.0,176.388,-40.2643,leve
2024-01-24 13:49:23.071,"201 km S of Banjar, Indonesia",5.0,22.147,107.2367,-9.0048,leve
2024-01-24 10:28:58.754,south of the Kermadec Islands,5.1,45.386,-179.0024,-32.4874,leve
2024-01-24 08:05:10.409,"41 km NE of Calama, Chile",5.3,113.11,-68.6463,-22.1872,leve
2024-01-24 06:27:18.261,"170 km S of ‘Ohonua, Tonga",5.0,10.0,-174.9812,-22.8787,leve
2024-01-24 01:48:31.029,"31 km ENE of Loreto, Mexico",5.0,10.0,-111.0477,26.1,leve
2024-01-24 01:29:46.480,"299 km WSW of Tual, Indonesia",5.3,136.091,130.11,-6.2013,leve
2024-01-23 21:33:49.499,"66 km SSE of Akkeshi, Japan",5.1,33.702,145.0728,42.4583,leve
2024-01-23 20:38:13.026,"131 km W of Aykol, China",5.2,10.0,78.5932,41.1299,leve
2024-01-23 15:26:29.426,"25 km SSW of Port-Vila, Vanuatu",5.1,10.435,168.1974,-17.9343,leve
2024-01-23 15:22:26.387,"Volcano Islands, Japan region",5.0,144.706,141.3262,25.2791,leve
2024-01-23 14:33:45.022,"39 km SW of Port-Vila, Vanuatu",6.3,31.0,168.0499,-17.9827,forte
2024-01-23 04:02:41.437,southeast of Easter Island,5.4,10.0,-100.7768,-36.0606,leve
2024-01-23 01:18:40.538,"119 km WNW of Aykol, China",5.3,3.426,78.7576,41.2353,leve
2024-01-22 23:19:25.792,"121 km WNW of Aykol, China",5.1,7.148,78.7302,41.1968,leve
2024-01-22 22:30:11.367,"84 km WSW of Coquimbo, Chile",5.4,10.0,-72.1731,-30.1991,leve
2024-01-22 21:43:05.717,"122 km WNW of Aykol, China",5.2,10.0,78.7236,41.2285,leve
2024-01-22 19:36:47.834,"128 km WNW of Aykol, China",5.5,10.0,78.6438,41.2085,leve
2024-01-22 18:42:33.209,"124 km WNW of Aykol, China",5.4,10.0,78.7444,41.3408,leve
2024-01-22 18:32:41.383,"137 km W of Aykol, China",5.0,10.0,78.5204,41.1517,leve
2024-01-22 18:17:07.591,"131 km SSE of Kyzyl-Suu, Kyrgyzstan",5.3,10.0,78.5081,41.2209,leve
2024-01-22 18:14:16.160,"129 km SSE of Kyzyl-Suu, Kyrgyzstan",5.8,10.0,78.6211,41.2703,leve
2024-01-22 18:09:04.340,"128 km WNW of Aykol, China",7.0,13.0,78.6538,41.2555,forte
2024-01-22 17:27:25.350,Carlsberg Ridge,5.4,10.0,63.3376,3.821,leve
2024-01-22 14:20:31.728,"198 km WSW of Houma, Tonga",5.3,211.776,-177.0023,-22.0034,leve
2024-01-21 17:19:48.289,"6 km WNW of Cepitá, Colombia",5.0,154.112,-73.0286,6.7852,leve
2024-01-21 02:36:01.362,"100 km W of El Aguilar, Argentina",5.3,202.477,-66.6516,-23.349,leve
2024-01-20 22:09:39.708,Southwest Indian Ridge,6.2,10.0,46.1966,-39.93,forte
2024-01-20 21:31:05.092,"123 km NW of Tarauacá, Brazil",6.6,607.0,-71.464,-7.2879,forte
2024-01-20 15:48:40.121,"Pagan region, Northern Mariana Islands",6.1,184.0,145.6341,18.5192,forte
2024-01-20 05:20:14.543,southeast of the Loyalty Islands,5.3,10.0,170.7536,-23.3851,leve
2024-01-20 04:54:04.253,South Sandwich Islands region,5.0,35.0,-26.2848,-59.906,leve
2024-01-20 01:36:11.203,"287 km SSE of Port Blair, India",5.0,10.0,94.0987,9.4409,leve
2024-01-19 21:34:35.071,"4 km SW of Salcha, Alaska",5.3,10.5,-146.9641,64.4909,leve
2024-01-19 11:26:03.598,"7 km E of Cartago, Colombia",5.6,65.067,-75.8481,4.7429,leve
2024-01-19 09:40:59.707,"144 km NNW of Antofagasta de la Sierra, Argentina",5.1,114.76,-67.7423,-24.7895,leve
2024-01-19 04:57:13.544,"80 km WNW of Sola, Vanuatu",5.5,32.0,166.8644,-13.5862,leve
2024-01-18 22:12:21.755,"148 km NW of Fangale’ounga, Tonga",6.4,209.0,-175.4225,-18.9103,forte
2024-01-18 16:13:35.293,"124 km NE of Hihifo, Tonga",5.0,10.0,-172.8992,-15.2384,leve
2024-01-18 12:46:11.570,South Sandwich Islands region,5.6,8.0,-28.506,-55.3553,leve
2024-01-18 05:12:15.019,South Sandwich Islands region,5.3,56.894,-26.2875,-59.652,leve
2024-01-18 04:50:01.458,"116 km WSW of Houma, Tonga",5.8,155.0,-176.3137,-21.6325,leve
2024-01-17 22:10:52.085,"175 km S of ‘Ohonua, Tonga",5.0,10.0,-175.1371,-22.914,leve
2024-01-17 21:34:10.671,southeast central Pacific Ocean,5.0,10.0,-93.9187,-28.9612,leve
2024-01-17 13:00:49.087,"219 km N of Saipan, Northern Mariana Islands",5.0,146.317,145.9299,17.1875,leve
2024-01-17 12:32:01.191,"29 km NE of Hinatuan, Philippines",5.6,39.0,126.5225,8.558,leve
2024-01-15 21:56:59.176,"Kermadec Islands, New Zealand",5.2,32.759,-178.0763,-30.682,leve
2024-01-15 17:30:26.555,Bouvet Island region,5.1,10.0,3.0625,-53.8774,leve
2024-01-15 16:43:07.427,"106 km NNW of Isangel, Vanuatu",5.1,150.788,168.754,-18.7157,leve
2024-01-15 14:04:35.409,"120 km SSE of Sarangani, Philippines",5.0,88.75,125.7007,4.3428,leve
2024-01-15 12:52:26.490,"62 km NW of Kurumkan, Russia",5.2,10.0,109.7358,54.7762,leve
2024-01-15 05:17:38.249,"9 km NE of San Pedro de Atacama, Chile",5.0,99.92,-68.1246,-22.8576,leve
2024-01-15 00:50:53.163,"175 km S of ‘Ohonua, Tonga",5.0,10.0,-175.1313,-22.9137,leve
2024-01-14 01:08:13.509,"25 km WNW of Ollagüe, Chile",5.1,122.296,-68.4615,-21.1059,leve
2024-01-13 09:08:21.345,"153 km E of Kokopo, Papua New Guinea",5.2,49.052,153.6413,-4.5098,leve
2024-01-12 22:32:14.165,"162 km SSW of ‘Ohonua, Tonga",5.4,10.0,-175.4777,-22.7238,leve
2024-01-12 13:00:48.614,"35 km SW of Quilca, Peru",5.3,65.305,-72.6584,-16.9464,leve
2024-01-12 07:46:21.171,"69 km WNW of Port Alexander, Alaska",5.9,11.1,-135.7137,56.4383,leve
2024-01-12 03:51:05.886,"81 km WSW of Palaióchora, Greece",5.0,28.748,22.8905,34.8918,leve
2024-01-12 03:07:39.718,"Pagan region, Northern Mariana Islands",5.0,10.0,144.8122,18.9592,leve
2024-01-12 02:05:04.693,"121 km ESE of Sarangani, Philippines",5.0,44.076,126.43,4.8837,leve
2024-01-11 09:20:26.337,"45 km SSW of Jurm, Afghanistan",6.4,204.0,70.6013,36.4979,forte
2024-01-11 04:54:31.447,South Pacific Ocean,5.2,10.0,-141.2625,-26.4576,leve
2024-01-10 23:54:46.124,"32 km ENE of Moyobamba, Peru",5.0,120.742,-76.7022,-5.9215,leve
2024-01-10 22:44:39.195,Mariana Islands region,5.0,10.0,147.6218,17.4642,leve
2024-01-10 02:29:02.702,southern Mid-Atlantic Ridge,5.0,10.0,-8.1614,-49.2149,leve
2024-01-09 16:47:25.900,"128 km SE of Ollagüe, Chile",5.4,175.245,-67.2296,-21.8843,leve
2024-01-09 08:59:10.141,"53 km WSW of Sado, Japan",5.9,10.0,137.7814,37.8629,leve
2024-01-09 07:53:21.240,"134 km SE of Pangai, Tonga",5.6,10.0,-173.6067,-20.8063,leve
2024-01-09 04:45:06.777,"148 km WSW of Teluk Dalam, Indonesia",5.1,10.0,96.5636,0.0777,leve
2024-01-09 02:54:57.043,"32 km WSW of Sola, Vanuatu",5.2,199.672,167.2986,-14.0404,leve
2024-01-08 20:48:42.361,"93 km SE of Sarangani, Philippines",6.7,62.574,126.1575,4.9225,forte
2024-01-08 09:51:30.178,"29 km SSE of Tuapejat, Indonesia",5.2,17.148,99.6708,-2.284,leve
2024-01-08 07:39:50.400,"Maug Islands region, Northern Mariana Islands",5.0,10.0,145.3365,20.1982,leve
2024-01-07 21:41:05.926,"77 km ESE of Fangale’ounga, Tonga",5.1,10.0,-173.6129,-19.936,leve
2024-01-07 20:00:07.311,Balleny Islands region,5.5,10.0,165.3253,-62.3294,leve
2024-01-07 18:06:11.273,Balleny Islands region,5.6,10.0,165.5051,-62.2113,leve
2024-01-07 08:35:32.422,"84 km WSW of Curahuara de Carangas, Bolivia",5.3,142.52,-69.1267,-18.2465,leve
2024-01-07 06:58:16.209,"211 km SW of Merizo Village, Guam",5.0,10.0,143.2291,11.9785,leve
2024-01-06 12:33:02.528,southern East Pacific Rise,5.5,10.0,-116.0254,-24.4019,leve
2024-01-06 11:46:31.666,Carlsberg Ridge,5.6,10.0,65.4881,3.1484,leve
2024-01-05 20:26:51.093,"6 km W of Anamizu, Japan",5.1,10.0,136.8266,37.2225,leve
2024-01-05 03:16:52.349,western Indian-Antarctic Ridge,5.1,10.0,115.1839,-49.8157,leve
2024-01-04 04:56:37.532,"125 km W of Houma, Tonga",5.7,197.0,-176.5067,-21.1187,leve
2024-01-04 00:43:16.914,Banda Sea,5.0,137.491,129.7689,-6.9962,leve
2024-01-03 21:12:54.145,"Maug Islands region, Northern Mariana Islands",5.0,10.0,145.3765,19.9265,leve
2024-01-03 18:07:13.613,south of Africa,5.1,10.0,27.9066,-52.3954,leve
2024-01-03 08:04:04.468,"68 km WNW of Vinchina, Argentina",5.5,117.0,-68.8167,-28.4508,leve
2024-01-03 01:54:34.243,"12 km N of Anamizu, Japan",5.3,10.0,136.9204,37.3466,leve
2024-01-03 01:43:15.915,"36 km SSE of Madang, Papua New Guinea",5.2,61.922,145.9632,-5.5053,leve
2024-01-03 01:11:31.461,"22 km E of Hinatuan, Philippines",5.0,76.597,126.5376,8.3515,leve
2024-01-02 22:57:00.970,"97 km W of El Aguilar, Argentina",5.0,188.635,-66.6178,-23.3669,leve
2024-01-02 19:59:31.888,"27 km WSW of Calongbuyan, Philippines",5.0,47.706,120.1731,17.1111,leve
2024-01-02 01:17:31.568,"11 km W of Anamizu, Japan",5.4,6.0,136.7689,37.247,leve
2024-01-01 09:45:26.217,"73 km WSW of Sado, Japan",5.1,10.0,137.5664,37.8107,leve
2024-01-01 09:39:59.811,"23 km WSW of Anamizu, Japan",5.0,10.0,136.6562,37.1479,leve
2024-01-01 09:30:21.401,"50 km NE of Anamizu, Japan",5.2,10.0,137.3585,37.4998,leve
2024-01-01 09:08:17.603,"54 km NE of Anamizu, Japan",5.6,10.0,137.4029,37.5146,leve
2024-01-01 09:03:48.859,"56 km NE of Anamizu, Japan",5.5,10.0,137.4185,37.5339,leve
2024-01-01 08:07:10.627,"26 km WSW of Anamizu, Japan",5.1,10.0,136.6149,37.1718,leve
2024-01-01 08:02:44.840,"56 km NE of Anamizu, Japan",5.0,10.0,137.401,37.5444,leve
2024-01-01 07:56:47.661,"7 km N of Anamizu, Japan",5.6,10.0,136.8875,37.2997,leve
2024-01-01 07:52:43.251,"94 km SE of Gorontalo, Indonesia",5.3,81.212,123.6177,-0.1092,leve
2024-01-01 07:39:49.268,"56 km ENE of Anamizu, Japan",5.2,10.0,137.4519,37.4861,leve
2024-01-01 07:18:41.584,"8 km SW of Anamizu, Japan",6.2,10.0,136.8272,37.1895,forte
2024-01-01 07:10:09.476,"2024 Noto Peninsula, Japan Earthquake",7.5,10.0,137.271,37.4874,forte
2024-01-01 07:06:05.477,"42 km NE of Anamizu, Japan",5.8,10.0,137.2491,37.4933,leve
